n,is_prime_fj,time_fj,is_prime_bp,time_bp
240797,True,0.0,False,0.0
240811,True,0.0,False,0.0
240829,True,0.0,False,0.0
240841,True,0.0,False,0.0
240853,True,0.0,False,0.0
240859,True,0.0,False,0.0
240869,True,0.0,False,0.0
240881,True,0.0,False,0.0
240883,True,0.0,False,0.0
240893,True,0.0,False,0.0
240899,True,0.0,False,0.0
240913,True,0.0,False,0.0
240943,True,0.0,False,0.0
240953,True,0.0,False,0.0
240959,True,0.0,False,0.0
240967,True,0.0,False,0.0
240997,True,0.0,False,0.0
241013,True,0.0,False,0.0
241027,True,0.0,False,0.0
241037,True,0.0,False,0.0
241049,True,0.0,False,0.0
241051,True,0.0,False,0.0
241061,True,0.0,False,0.0
241067,True,0.0,False,0.0
241069,True,0.0,False,0.0
241079,True,0.0,False,0.0
241093,True,0.0,False,0.0
241117,True,0.0,False,0.0
241127,True,0.0,False,0.0
241141,True,0.0,False,0.0
241169,True,0.0,False,0.0
241177,True,0.0,False,0.0
241183,True,0.0,False,0.0
241207,True,0.0,False,0.0
241229,True,0.0,False,0.0
241249,True,0.0,False,0.0
241253,True,0.0,False,0.0
241259,True,0.0,False,0.0
241261,True,0.0,False,0.0
241271,True,0.0,False,0.0
241291,True,0.0,False,0.0
241303,True,0.0,False,0.0
241313,True,0.0,False,0.0
241321,True,0.0,False,0.0
241327,True,0.0,False,0.0
241333,True,0.0,False,0.0
241337,True,0.0,False,0.0
241343,True,0.0,False,0.0
241361,True,0.0,False,0.015625
241363,True,0.0,False,0.0
241391,True,0.0,False,0.0
241393,True,0.0,False,0.0
241421,True,0.0,False,0.0
241429,True,0.0,False,0.0
241441,True,0.0,False,0.0
241453,True,0.0,False,0.0
241463,True,0.0,False,0.0
241469,True,0.0,False,0.0
241489,True,0.0,False,0.0
241511,True,0.0,False,0.0
241513,True,0.0,False,0.0
241517,True,0.0,False,0.0
241537,True,0.0,False,0.0
241543,True,0.0,False,0.0
241559,True,0.0,False,0.0
241561,True,0.0,False,0.0
241567,True,0.0,False,0.0
241589,True,0.0,False,0.0
241597,True,0.0,False,0.0
241601,True,0.0,False,0.0
241603,True,0.0,False,0.0
241639,True,0.0,False,0.0
241643,True,0.0,False,0.0
241651,True,0.0,False,0.0
241663,True,0.0,False,0.0
241667,True,0.0,False,0.0
241679,True,0.0,False,0.0
241687,True,0.0,False,0.0
241691,True,0.0,False,0.0
241711,True,0.0,False,0.0
241727,True,0.0,False,0.0
241739,True,0.0,False,0.0
241771,True,0.0,False,0.0
241781,True,0.0,False,0.0
241783,True,0.0,False,0.0
241793,True,0.0,False,0.0
241807,True,0.0,False,0.0
241811,True,0.0,False,0.0
241817,True,0.0,False,0.0
241823,True,0.0,False,0.0
241847,True,0.0,False,0.0
241861,True,0.0,False,0.0
241867,True,0.0,False,0.0
241873,True,0.0,False,0.0
241877,True,0.0,False,0.0
241883,True,0.0,False,0.0
241903,True,0.0,False,0.0
241907,True,0.0,False,0.0
241919,True,0.0,False,0.0
241921,True,0.0,False,0.0
241931,True,0.0,False,0.0
241939,True,0.0,False,0.0
241951,True,0.0,False,0.0
241963,True,0.0,False,0.0
241973,True,0.0,False,0.0
241979,True,0.0,False,0.0
241981,True,0.0,False,0.0
241993,True,0.0,False,0.0
242009,True,0.0,False,0.0
242057,True,0.0,False,0.0
242059,True,0.0,False,0.0
242069,True,0.0,False,0.0
242083,True,0.0,False,0.0
242093,True,0.0,False,0.0
242101,True,0.0,False,0.0
242119,True,0.0,False,0.0
242129,True,0.0,False,0.0
242147,True,0.0,False,0.0
242161,True,0.0,False,0.0
242171,True,0.0,False,0.0
242173,True,0.0,False,0.0
242197,True,0.0,False,0.0
242201,True,0.0,False,0.0
242227,True,0.0,False,0.0
242243,True,0.0,False,0.0
242257,True,0.0,False,0.0
242261,True,0.0,False,0.0
242273,True,0.0,False,0.0
242279,True,0.0,False,0.0
242309,True,0.0,False,0.0
242329,True,0.0,False,0.0
242357,True,0.0,False,0.0
242371,True,0.0,False,0.0
242377,True,0.0,False,0.0
242393,True,0.0,False,0.0
242399,True,0.0,False,0.0
242413,True,0.0,False,0.0
242419,True,0.0,False,0.0
242441,True,0.0,False,0.0
242447,True,0.0,False,0.0
242449,True,0.0,False,0.0
242453,True,0.0,False,0.0
242467,True,0.0,False,0.0
242479,True,0.0,False,0.0
242483,True,0.0,False,0.0
242491,True,0.0,False,0.0
242509,True,0.0,False,0.0
242519,True,0.0,False,0.0
242521,True,0.0,False,0.0
242533,True,0.0,False,0.0
242551,True,0.0,False,0.0
242591,True,0.0,False,0.0
242603,True,0.0,False,0.0
242617,True,0.0,False,0.0
242621,True,0.0,False,0.0
242629,True,0.0,False,0.0
242633,True,0.0,False,0.0
242639,True,0.0,False,0.0
242647,True,0.0,False,0.0
242659,True,0.0,False,0.0
242677,True,0.0,False,0.0
242681,True,0.0,False,0.0
242689,True,0.0,False,0.0
242713,True,0.0,False,0.0
242729,True,0.0,False,0.0
242731,True,0.0,False,0.0
242747,True,0.0,False,0.0
242773,True,0.0,False,0.0
242779,True,0.0,False,0.0
242789,True,0.0,False,0.0
242797,True,0.0,False,0.0
242807,True,0.0,False,0.0
242813,True,0.0,False,0.0
242819,True,0.0,False,0.0
242863,True,0.0,False,0.0
242867,True,0.0,False,0.0
242873,True,0.0,False,0.0
242887,True,0.0,False,0.0
242911,True,0.0,False,0.0
242923,True,0.0,False,0.0
242927,True,0.0,False,0.0
242971,True,0.0,False,0.0
242989,True,0.0,False,0.0
242999,True,0.0,False,0.0
243011,True,0.0,False,0.0
243031,True,0.0,False,0.0
243073,True,0.0,False,0.0
243077,True,0.0,False,0.0
243091,True,0.0,False,0.0
243101,True,0.0,False,0.0
243109,True,0.0,False,0.0
243119,True,0.0,False,0.0
243121,True,0.0,False,0.0
243137,True,0.0,False,0.0
243149,True,0.0,False,0.0
243157,True,0.0,False,0.0
243161,True,0.0,False,0.0
243167,True,0.0,False,0.0
243197,True,0.0,False,0.0
243203,True,0.0,False,0.0
243209,True,0.0,False,0.0
243227,True,0.0,False,0.0
243233,True,0.0,False,0.0
243239,True,0.0,False,0.0
243259,True,0.0,False,0.0
243263,True,0.0,False,0.0
243301,True,0.0,False,0.0
243311,True,0.0,False,0.0
243343,True,0.0,False,0.0
243367,True,0.0,False,0.0
243391,True,0.0,False,0.0
243401,True,0.0,False,0.0
243403,True,0.0,False,0.0
243421,True,0.0,False,0.0
243431,True,0.0,False,0.0
243433,True,0.0,False,0.0
243437,True,0.0,False,0.0
243461,True,0.0,False,0.0
243469,True,0.0,False,0.0
243473,True,0.0,False,0.0
243479,True,0.0,False,0.0
243487,True,0.0,False,0.0
243517,True,0.0,False,0.0
243521,True,0.0,False,0.0
243527,True,0.0,False,0.0
243533,True,0.0,False,0.0
243539,True,0.0,False,0.0
243553,True,0.0,False,0.0
243577,True,0.0,False,0.0
243583,True,0.0,False,0.0
243587,True,0.0,False,0.0
243589,True,0.0,False,0.0
243613,True,0.0,False,0.0
243623,True,0.0,False,0.0
243631,True,0.0,False,0.0
243643,True,0.0,False,0.0
243647,True,0.0,False,0.0
243671,True,0.0,False,0.0
243673,True,0.0,False,0.0
243701,True,0.0,False,0.0
243703,True,0.0,False,0.0
243707,True,0.0,False,0.0
243709,True,0.0,False,0.0
243769,True,0.0,False,0.0
243781,True,0.0,False,0.0
243787,True,0.0,False,0.0
243799,True,0.0,False,0.0
243809,True,0.0,False,0.0
243829,True,0.0,False,0.0
243839,True,0.0,False,0.0
243851,True,0.0,False,0.0
243857,True,0.0,False,0.0
243863,True,0.0,False,0.0
243871,True,0.0,False,0.0
243889,True,0.0,False,0.0
243911,True,0.0,False,0.0
243917,True,0.0,False,0.0
243931,True,0.0,False,0.0
243953,True,0.0,False,0.0
243973,True,0.0,False,0.0
243989,True,0.0,False,0.0
244003,True,0.0,False,0.0
244009,True,0.0,False,0.0
244021,True,0.0,False,0.0
244033,True,0.0,False,0.0
244043,True,0.0,False,0.0
244087,True,0.0,False,0.0
244091,True,0.0,False,0.0
244109,True,0.0,False,0.0
244121,True,0.0,False,0.0
244129,True,0.0,False,0.0
244141,True,0.0,False,0.0
244147,True,0.0,False,0.0
244157,True,0.0,False,0.0
244159,True,0.0,False,0.0
244177,True,0.0,False,0.0
244199,True,0.0,False,0.0
244217,True,0.0,False,0.0
244219,True,0.0,False,0.0
244243,True,0.0,False,0.0
244247,True,0.0,False,0.0
244253,True,0.0,False,0.0
244261,True,0.0,False,0.0
244291,True,0.0,False,0.0
244297,True,0.0,False,0.0
244301,True,0.0,False,0.0
244303,True,0.0,False,0.0
244313,True,0.0,False,0.0
244333,True,0.0,False,0.0
244339,True,0.0,False,0.0
244351,True,0.0,False,0.0
244357,True,0.0,False,0.0
244367,True,0.0,False,0.0
244379,True,0.0,False,0.0
244381,True,0.0,False,0.0
244393,True,0.0,False,0.0
244399,True,0.0,False,0.0
244403,True,0.0,False,0.0
244411,True,0.0,False,0.0
244423,True,0.0,False,0.0
244429,True,0.0,False,0.0
244451,True,0.0,False,0.0
244457,True,0.0,False,0.0
244463,True,0.0,False,0.0
244471,True,0.0,False,0.0
244481,True,0.0,False,0.0
244493,True,0.0,False,0.0
244507,True,0.0,False,0.0
244529,True,0.0,False,0.0
244547,True,0.0,False,0.0
244553,True,0.0,False,0.0
244561,True,0.0,False,0.0
244567,True,0.0,False,0.0
244583,True,0.0,False,0.0
244589,True,0.0,False,0.0
244597,True,0.0,False,0.0
244603,True,0.0,False,0.0
244619,True,0.0,False,0.0
244633,True,0.0,False,0.0
244637,True,0.0,False,0.0
244639,True,0.0,False,0.0
244667,True,0.0,False,0.0
244669,True,0.0,False,0.0
244687,True,0.0,False,0.0
244691,True,0.0,False,0.0
244703,True,0.0,False,0.0
244711,True,0.0,False,0.0
244721,True,0.0,False,0.0
244733,True,0.0,False,0.0
244747,True,0.0,False,0.0
244753,True,0.0,False,0.0
244759,True,0.0,False,0.0
244781,True,0.0,False,0.0
244787,True,0.0,False,0.0
244813,True,0.0,False,0.0
244837,True,0.0,False,0.0
244841,True,0.0,False,0.0
244843,True,0.0,False,0.0
244859,True,0.0,False,0.0
244861,True,0.0,False,0.0
244873,True,0.0,False,0.0
244877,True,0.0,False,0.015639781951904297
244889,True,0.0,False,0.0
244897,True,0.0,False,0.0
244901,True,0.0,False,0.0
244939,True,0.0,False,0.0
244943,True,0.0,False,0.0
244957,True,0.0,False,0.0
244997,True,0.0,False,0.0
245023,True,0.0,False,0.0
245029,True,0.0,False,0.0
245033,True,0.0,False,0.0
245039,True,0.0,False,0.0
245071,True,0.0,False,0.0
245083,True,0.0,False,0.0
245087,True,0.0,False,0.0
245107,True,0.0,False,0.0
245129,True,0.0,False,0.0
245131,True,0.0,False,0.0
245149,True,0.0,False,0.0
245171,True,0.0,False,0.0
245173,True,0.0,False,0.0
245177,True,0.0,False,0.0
245183,True,0.0,False,0.0
245209,True,0.0,False,0.0
245251,True,0.0,False,0.0
245257,True,0.0,False,0.0
245261,True,0.0,False,0.0
245269,True,0.0,False,0.0
245279,True,0.0,False,0.0
245291,True,0.0,False,0.0
245299,True,0.0,False,0.0
245317,True,0.0,False,0.0
245321,True,0.0,False,0.0
245339,True,0.0,False,0.0
245383,True,0.0,False,0.0
245389,True,0.0,False,0.0
245407,True,0.0,False,0.0
245411,True,0.0,False,0.0
245417,True,0.0,False,0.0
245419,True,0.0,False,0.0
245437,True,0.0,False,0.0
245471,True,0.0,False,0.0
245473,True,0.0,False,0.0
245477,True,0.0,False,0.0
245501,True,0.0,False,0.0
245513,True,0.0,False,0.0
245519,True,0.0,False,0.0
245521,True,0.0,False,0.0
245527,True,0.0,False,0.0
245533,True,0.0,False,0.0
245561,True,0.0,False,0.0
245563,True,0.0,False,0.0
245587,True,0.0,False,0.0
245591,True,0.0,False,0.0
245593,True,0.0,False,0.0
245621,True,0.0,False,0.0
245627,True,0.0,False,0.0
245629,True,0.0,False,0.0
245639,True,0.0,False,0.0
245653,True,0.0,False,0.0
245671,True,0.0,False,0.0
245681,True,0.0,False,0.0
245683,True,0.0,False,0.0
245711,True,0.0,False,0.0
245719,True,0.0,False,0.0
245723,True,0.0,False,0.0
245741,True,0.0,False,0.0
245747,True,0.0,False,0.0
245753,True,0.0,False,0.0
245759,True,0.0,False,0.0
245771,True,0.0,False,0.0
245783,True,0.0,False,0.0
245789,True,0.0,False,0.0
245821,True,0.0,False,0.0
245849,True,0.0,False,0.0
245851,True,0.0,False,0.0
245863,True,0.0,False,0.0
245881,True,0.0,False,0.0
245897,True,0.0,False,0.0
245899,True,0.0,False,0.0
245909,True,0.0,False,0.0
245911,True,0.0,False,0.0
245941,True,0.0,False,0.0
245963,True,0.0,False,0.0
245977,True,0.0,False,0.0
245981,True,0.0,False,0.0045490264892578125
245983,True,0.0,False,0.0
245989,True,0.0,False,0.0
246011,True,0.0,False,0.0
246017,True,0.0,False,0.0
246049,True,0.0,False,0.0
246073,True,0.0,False,0.0
246097,True,0.0,False,0.0
246119,True,0.0,False,0.0
246121,True,0.0,False,0.0
246131,True,0.0,False,0.0
246133,True,0.0,False,0.0
246151,True,0.0,False,0.0
246167,True,0.0,False,0.0
246173,True,0.0,False,0.0
246187,True,0.0,False,0.0
246193,True,0.0,False,0.0
246203,True,0.0,False,0.0
246209,True,0.0,False,0.0
246217,True,0.0,False,0.0
246223,True,0.0,False,0.0
246241,True,0.0,False,0.0
246247,True,0.0,False,0.0
246251,True,0.0,False,0.0
246271,True,0.0,False,0.0
246277,True,0.0,False,0.0
246289,True,0.0,False,0.0
246317,True,0.0,False,0.0
246319,True,0.0,False,0.0
246329,True,0.0,False,0.0
246343,True,0.0,False,0.0
246349,True,0.0,False,0.0
246361,True,0.0,False,0.0
246371,True,0.0,False,0.0
246391,True,0.0,False,0.0
246403,True,0.0,False,0.0
246439,True,0.0,False,0.0
246469,True,0.0,False,0.0
246473,True,0.0,False,0.0
246497,True,0.0,False,0.0
246509,True,0.0,False,0.0
246511,True,0.0,False,0.0
246523,True,0.0,False,0.0
246527,True,0.0,False,0.0
246539,True,0.0,False,0.0
246557,True,0.0,False,0.0
246569,True,0.0,False,0.0
246577,True,0.0,False,0.0
246599,True,0.0,False,0.0
246607,True,0.0,False,0.0
246611,True,0.0,False,0.0
246613,True,0.0,False,0.0
246637,True,0.0,False,0.0
246641,True,0.0,False,0.0
246643,True,0.0,False,0.0
246661,True,0.0,False,0.0
246683,True,0.0,False,0.0
246689,True,0.0,False,0.0
246707,True,0.0,False,0.0
246709,True,0.0,False,0.0
246713,True,0.0,False,0.0
246731,True,0.0,False,0.0
246739,True,0.0,False,0.0
246769,True,0.0,False,0.0
246773,True,0.0,False,0.0
246781,True,0.0,False,0.0
246787,True,0.0,False,0.0
246793,True,0.0,False,0.0
246803,True,0.0,False,0.0
246809,True,0.0,False,0.0
246811,True,0.0,False,0.0
246817,True,0.0,False,0.0
246833,True,0.0,False,0.0
246839,True,0.0,False,0.0
246889,True,0.0,False,0.0
246899,True,0.0,False,0.0
246907,True,0.0,False,0.0
246913,True,0.0,False,0.0
246919,True,0.0,False,0.0
246923,True,0.0,False,0.0
246929,True,0.0,False,0.0
246931,True,0.0,False,0.0
246937,True,0.0,False,0.0
246941,True,0.0,False,0.0
246947,True,0.0,False,0.0
246971,True,0.0,False,0.0
246979,True,0.0,False,0.0
247001,True,0.0,False,0.0
247007,True,0.0,False,0.0
247031,True,0.0,False,0.0
247067,True,0.0,False,0.0
247069,True,0.0,False,0.0
247073,True,0.0,False,0.0
247087,True,0.0,False,0.0
247099,True,0.0,False,0.0
247141,True,0.0,False,0.0
247183,True,0.0,False,0.0
247193,True,0.0,False,0.0
247201,True,0.0,False,0.0
247223,True,0.0,False,0.0
247229,True,0.0,False,0.0
247241,True,0.0,False,0.0
247249,True,0.0,False,0.0
247259,True,0.0,False,0.0
247279,True,0.0,False,0.0
247301,True,0.0,False,0.0
247309,True,0.0,False,0.0
247337,True,0.0,False,0.0
247339,True,0.0,False,0.0
247343,True,0.0,False,0.0
247363,True,0.0,False,0.0
247369,True,0.0,False,0.0
247381,True,0.0,False,0.0
247391,True,0.0,False,0.0
247393,True,0.0,False,0.0
247409,True,0.0,False,0.0
247421,True,0.0,False,0.0
247433,True,0.0,False,0.0
247439,True,0.0,False,0.0
247451,True,0.0,False,0.0
247463,True,0.0,False,0.0
247501,True,0.0,False,0.0
247519,True,0.0,False,0.0
247529,True,0.0,False,0.0
247531,True,0.0,False,0.0
247547,True,0.0,False,0.0
247553,True,0.0,False,0.0
247579,True,0.0,False,0.0
247591,True,0.0,False,0.0
247601,True,0.0,False,0.0
247603,True,0.0,False,0.0
247607,True,0.0,False,0.0
247609,True,0.0,False,0.0
247613,True,0.0,False,0.0
247633,True,0.0,False,0.0
247649,True,0.0,False,0.0
247651,True,0.0,False,0.0
247691,True,0.0,False,0.0
247693,True,0.0,False,0.0
247697,True,0.0,False,0.0
247711,True,0.0,False,0.0
247717,True,0.0,False,0.0
247729,True,0.0,False,0.0
247739,True,0.0,False,0.0
247759,True,0.0,False,0.0
247769,True,0.0,False,0.0
247771,True,0.0,False,0.0
247781,True,0.0,False,0.0
247799,True,0.0,False,0.0
247811,True,0.0,False,0.0
247813,True,0.0,False,0.0
247829,True,0.0,False,0.0
247847,True,0.0,False,0.0
247853,True,0.0,False,0.0
247873,True,0.0,False,0.0
247879,True,0.0,False,0.0
247889,True,0.0,False,0.0
247901,True,0.0,False,0.0
247913,True,0.0,False,0.0
247939,True,0.0,False,0.0
247943,True,0.0,False,0.0
247957,True,0.0,False,0.0
247991,True,0.0,False,0.0
247993,True,0.0,False,0.0
247997,True,0.0,False,0.0
247999,True,0.0,False,0.0
248021,True,0.0,False,0.0
248033,True,0.0,False,0.0
248041,True,0.0,False,0.0
248051,True,0.0,False,0.0
248057,True,0.0,False,0.0
248063,True,0.0,False,0.0
248071,True,0.0,False,0.0
248077,True,0.0,False,0.0
248089,True,0.0,False,0.0
248099,True,0.0,False,0.0
248117,True,0.0,False,0.0
248119,True,0.0,False,0.0
248137,True,0.0,False,0.0
248141,True,0.0,False,0.0
248161,True,0.0,False,0.0
248167,True,0.0,False,0.0
248177,True,0.0,False,0.0
248179,True,0.0,False,0.0
248189,True,0.0,False,0.0
248201,True,0.0,False,0.0
248203,True,0.0,False,0.0
248231,True,0.0,False,0.0
248243,True,0.0,False,0.0
248257,True,0.0,False,0.0
248267,True,0.0,False,0.0
248291,True,0.0,False,0.0
248293,True,0.0,False,0.0
248299,True,0.0,False,0.0
248309,True,0.0,False,0.0
248317,True,0.0,False,0.0
248323,True,0.0,False,0.0
248351,True,0.0,False,0.0
248357,True,0.0,False,0.0
248371,True,0.0,False,0.0
248389,True,0.0,False,0.0
248401,True,0.0,False,0.0
248407,True,0.0,False,0.0
248431,True,0.0,False,0.0
248441,True,0.0,False,0.0
248447,True,0.0,False,0.0
248461,True,0.0,False,0.0
248473,True,0.0,False,0.0
248477,True,0.0,False,0.0
248483,True,0.0,False,0.0
248509,True,0.0,False,0.0
248533,True,0.0,False,0.0
248537,True,0.0,False,0.0
248543,True,0.0,False,0.0
248569,True,0.0,False,0.0
248579,True,0.0,False,0.0
248587,True,0.0,False,0.0
248593,True,0.0,False,0.0
248597,True,0.0,False,0.0
248609,True,0.0,False,0.0
248621,True,0.0,False,0.0
248627,True,0.01154637336730957,False,0.0
248639,True,0.0,False,0.0
248641,True,0.0,False,0.0
248657,True,0.0,False,0.0
248683,True,0.0,False,0.0
248701,True,0.0,False,0.0
248707,True,0.0,False,0.0
248719,True,0.0,False,0.0
248723,True,0.0,False,0.0
248737,True,0.0,False,0.0
248749,True,0.0,False,0.0
248753,True,0.0,False,0.0
248779,True,0.0,False,0.0
248783,True,0.0,False,0.0
248789,True,0.0,False,0.0
248797,True,0.0,False,0.0
248813,True,0.0,False,0.0
248821,True,0.0,False,0.0
248827,True,0.0,False,0.0
248839,True,0.0,False,0.0
248851,True,0.0,False,0.0
248861,True,0.0,False,0.0
248867,True,0.0,False,0.0
248869,True,0.0,False,0.0
248879,True,0.0,False,0.0
248887,True,0.0,False,0.0
248891,True,0.0,False,0.0
248893,True,0.0,False,0.0
248903,True,0.0,False,0.0
248909,True,0.0,False,0.0
248971,True,0.0,False,0.0
248981,True,0.0,False,0.0
248987,True,0.0,False,0.0
249017,True,0.0,False,0.0
249037,True,0.0,False,0.0
249059,True,0.0,False,0.0
249079,True,0.0,False,0.0
249089,True,0.0,False,0.0
249097,True,0.0,False,0.0
249103,True,0.0,False,0.0
249107,True,0.0,False,0.0
249127,True,0.0,False,0.0
249131,True,0.0,False,0.0
249133,True,0.0,False,0.0
249143,True,0.0,False,0.0
249181,True,0.0,False,0.0
249187,True,0.0,False,0.0
249199,True,0.0,False,0.0
249211,True,0.0,False,0.0
249217,True,0.0,False,0.0
249229,True,0.0,False,0.0
249233,True,0.0,False,0.0
249253,True,0.0,False,0.0
249257,True,0.0,False,0.0
249287,True,0.0,False,0.0
249311,True,0.0,False,0.0
249317,True,0.0,False,0.0
249329,True,0.0,False,0.0
249341,True,0.0,False,0.0
249367,True,0.0,False,0.0
249377,True,0.0,False,0.0
249383,True,0.0,False,0.0
249397,True,0.0,False,0.0
249419,True,0.0,False,0.0
249421,True,0.0,False,0.0
249427,True,0.0,False,0.0
249433,True,0.0,False,0.0
249437,True,0.0,False,0.0
249439,True,0.0,False,0.0
249449,True,0.0,False,0.0
249463,True,0.0,False,0.0
249497,True,0.0,False,0.0
249499,True,0.0,False,0.0
249503,True,0.0,False,0.0
249517,True,0.0,False,0.0
249521,True,0.0,False,0.0
249533,True,0.0,False,0.0
249539,True,0.0,False,0.0
249541,True,0.0,False,0.0
249563,True,0.0,False,0.0
249583,True,0.0,False,0.0
249589,True,0.0,False,0.0
249593,True,0.0,False,0.0
249607,True,0.0,False,0.0
249647,True,0.0,False,0.0
249659,True,0.0,False,0.0
249671,True,0.0,False,0.0
249677,True,0.0,False,0.0
249703,True,0.0,False,0.0
249721,True,0.0,False,0.0
249727,True,0.0,False,0.0
249737,True,0.0,False,0.0
249749,True,0.0,False,0.0
249763,True,0.0,False,0.0
249779,True,0.0,False,0.0
249797,True,0.0,False,0.0
249811,True,0.0,False,0.0
249827,True,0.0,False,0.0
249833,True,0.0,False,0.0
249853,True,0.0,False,0.0
249857,True,0.0,False,0.0
249859,True,0.0,False,0.0
249863,True,0.0,False,0.0
249871,True,0.0,False,0.0
249881,True,0.0,False,0.0
249911,True,0.0,False,0.0
249923,True,0.0,False,0.0
249943,True,0.0,False,0.0
249947,True,0.0,False,0.0
249967,True,0.0,False,0.0
249971,True,0.0,False,0.0
249973,True,0.0,False,0.0
249989,True,0.0,False,0.0
250007,True,0.0,False,0.0
250013,True,0.0,False,0.0
250027,True,0.0,False,0.0
250031,True,0.0,False,0.0
250037,True,0.0,False,0.0
250043,True,0.0,False,0.0
250049,True,0.0,False,0.0
250051,True,0.0,False,0.0
250057,True,0.0,False,0.0
250073,True,0.0,False,0.0
250091,True,0.0,False,0.0
250109,True,0.0,False,0.0
250123,True,0.0,False,0.0
250147,True,0.0,False,0.0
250153,True,0.0,False,0.0
250169,True,0.0,False,0.0
250199,True,0.0,False,0.0
250253,True,0.0,False,0.0
250259,True,0.0,False,0.0
250267,True,0.0,False,0.0
250279,True,0.0,False,0.0
250301,True,0.0,False,0.0
250307,True,0.0,False,0.0
250343,True,0.0,False,0.0
250361,True,0.0,False,0.0
250403,True,0.0,False,0.0
250409,True,0.0,False,0.0
250423,True,0.0,False,0.0
250433,True,0.0,False,0.0
250441,True,0.0,False,0.0
250451,True,0.0,False,0.0
250489,True,0.0,False,0.0
250499,True,0.0,False,0.0
250501,True,0.0,False,0.0
250543,True,0.0,False,0.0
250583,True,0.0,False,0.0
250619,True,0.0,False,0.0
250643,True,0.0,False,0.0
250673,True,0.0,False,0.0
250681,True,0.0,False,0.0
250687,True,0.0,False,0.0
250693,True,0.0,False,0.0
250703,True,0.0,False,0.0
250709,True,0.0,False,0.0
250721,True,0.0,False,0.0
250727,True,0.0,False,0.0
250739,True,0.0,False,0.0
250741,True,0.0,False,0.0
250751,True,0.0,False,0.0
250753,True,0.0,False,0.0
250777,True,0.0,False,0.0
250787,True,0.0,False,0.0
250793,True,0.0,False,0.0
250799,True,0.0,False,0.0
250807,True,0.0,False,0.0
250813,True,0.0,False,0.0
250829,True,0.0,False,0.0
250837,True,0.0,False,0.0
250841,True,0.0,False,0.0
250853,True,0.0,False,0.0
250867,True,0.0,False,0.0
250871,True,0.0,False,0.0
250889,True,0.0,False,0.0
250919,True,0.0,False,0.0
250949,True,0.0,False,0.0
250951,True,0.0,False,0.0
250963,True,0.0,False,0.0
250967,True,0.0,False,0.0
250969,True,0.0,False,0.0
250979,True,0.0,False,0.0
250993,True,0.0,False,0.0
251003,True,0.0,False,0.0
251033,True,0.0,False,0.0
251051,True,0.0,False,0.0
251057,True,0.0,False,0.0
251059,True,0.0,False,0.0
251063,True,0.0,False,0.0
251071,True,0.0,False,0.0
251081,True,0.0,False,0.0
251087,True,0.0,False,0.0
251099,True,0.0,False,0.0
251117,True,0.0,False,0.0
251143,True,0.0,False,0.0
251149,True,0.0,False,0.0
251159,True,0.0,False,0.0
251171,True,0.0,False,0.0
251177,True,0.0,False,0.0
251179,True,0.0,False,0.0
251191,True,0.0,False,0.0
251197,True,0.0,False,0.0
251201,True,0.0,False,0.0
251203,True,0.0,False,0.0
251219,True,0.0,False,0.0
251221,True,0.0,False,0.0
251231,True,0.0,False,0.0
251233,True,0.0,False,0.0
251257,True,0.0,False,0.0
251261,True,0.0,False,0.0
251263,True,0.0,False,0.0
251287,True,0.0,False,0.0
251291,True,0.0,False,0.0
251297,True,0.0,False,0.0
251323,True,0.0,False,0.0
251347,True,0.0,False,0.0
251353,True,0.0,False,0.0
251359,True,0.0,False,0.0
251387,True,0.0,False,0.0
251393,True,0.0,False,0.0
251417,True,0.0,False,0.0
251429,True,0.0,False,0.0
251431,True,0.0,False,0.0
251437,True,0.0,False,0.0
251443,True,0.0,False,0.0
251467,True,0.0,False,0.0
251473,True,0.0,False,0.0
251477,True,0.0,False,0.0
251483,True,0.0,False,0.0
251491,True,0.0,False,0.0
251501,True,0.0,False,0.0
251513,True,0.0,False,0.0
251519,True,0.0,False,0.0
251527,True,0.0,False,0.0
251533,True,0.0,False,0.0
251539,True,0.0,False,0.0
251543,True,0.0,False,0.0
251561,True,0.0,False,0.0
251567,True,0.0,False,0.0
251609,True,0.0,False,0.0
251611,True,0.0,False,0.0
251621,True,0.0,False,0.0
251623,True,0.0,False,0.0
251639,True,0.0,False,0.0
251653,True,0.0,False,0.0
251663,True,0.0,False,0.0
251677,True,0.0,False,0.0
251701,True,0.0,False,0.0
251707,True,0.0,False,0.0
251737,True,0.0,False,0.0
251761,True,0.0,False,0.0
251789,True,0.0,False,0.0
251791,True,0.0,False,0.0
251809,True,0.0,False,0.0
251831,True,0.0,False,0.0
251833,True,0.0,False,0.0
251843,True,0.0,False,0.0
251857,True,0.0,False,0.0
251861,True,0.0,False,0.0
251879,True,0.0,False,0.0
251887,True,0.0,False,0.0
251893,True,0.0,False,0.0
251897,True,0.0,False,0.0
251903,True,0.0,False,0.0
251917,True,0.0,False,0.0
251939,True,0.0,False,0.0
251941,True,0.0,False,0.0
251947,True,0.0,False,0.0
251969,True,0.0,False,0.0
251971,True,0.0,False,0.0
251983,True,0.0,False,0.0
252001,True,0.0,False,0.0
252013,True,0.0,False,0.0
252017,True,0.0,False,0.0
252029,True,0.0,False,0.0
252037,True,0.0,False,0.0
252079,True,0.0,False,0.0
252101,True,0.0,False,0.0
252139,True,0.0,False,0.0
252143,True,0.0,False,0.0
252151,True,0.0,False,0.0
252157,True,0.0,False,0.0
